time_s,ecg_adc
7.160000,947
7.164000,2320
7.168000,2448
7.172000,1809
7.176000,3385
7.180000,3618
7.184000,1922
7.188000,3874
7.192000,3419
7.196000,2594
7.200000,1768
7.204000,273
7.208000,578
7.212000,1281
7.216000,132
7.220000,3072
7.224000,558
7.228000,2304
7.232000,2800
7.236000,1023
7.240000,2673
7.244000,3327
7.248000,2585
7.252000,2031
7.256000,4055
7.260000,1518
7.264000,3308
7.268000,2302
7.272000,2070
7.276000,2815
7.280000,291
7.284000,2815
7.288000,811
7.292000,2815
7.296000,1325
7.300000,2815
7.304000,2094
7.308000,3071
7.312000,2616
7.316000,3327
7.320000,2632
7.324000,3583
7.328000,1631
7.332000,3839
7.336000,121
7.340000,255
7.344000,3992
7.348000,767
7.352000,3512
7.356000,1279
7.360000,3799
7.364000,1791
7.368000,760
7.372000,2063
7.376000,3352
7.380000,2560
7.384000,818
7.388000,2816
7.392000,67
7.396000,3072
7.400000,1612
7.404000,3072
7.408000,83
7.412000,3328
7.416000,1373
7.420000,3328
7.424000,1373
7.428000,3328
7.432000,862
7.436000,3328
7.440000,3416
7.444000,3328
7.448000,2131
7.452000,3328
7.456000,1100
7.460000,3072
7.464000,2124
7.468000,3328
7.472000,2134
7.476000,3584
7.480000,3947
7.484000,3840
7.488000,2685
7.492000,0
7.496000,396
7.500000,256
7.504000,4004
7.508000,512
7.512000,2983
7.516000,512
7.520000,2714
7.524000,256
7.528000,3469
7.532000,0
7.536000,887
7.540000,3328
7.544000,2366
7.548000,2560
7.552000,3339
7.556000,2032
7.560000,3819
7.564000,1791
7.568000,1249
7.572000,1535
7.576000,475
7.580000,1535
7.584000,4057
7.588000,1535
7.592000,983
7.596000,1535
7.600000,988
7.604000,1535
7.608000,1756
7.612000,1535
7.616000,2014
7.620000,1535
7.624000,227
7.628000,1791
7.632000,1259
7.636000,1791
7.640000,2542
7.644000,2047
7.648000,243
7.652000,2047
7.656000,2296
7.660000,2063
7.664000,2816
7.668000,2048
7.672000,1291
7.676000,2304
7.680000,2113
7.684000,0
7.688000,1245
7.692000,3088
7.696000,701
7.700000,2337
7.704000,3923
7.708000,3874
7.712000,1418
7.716000,3874
7.720000,2896
7.724000,2338
7.728000,1745
7.732000,3857
7.736000,2075
7.740000,769
7.744000,3926
7.748000,2560
7.752000,2064
7.756000,2032
7.760000,3780
7.764000,255
7.768000,3413
7.772000,2815
7.776000,1783
7.780000,1262
7.784000,952
7.788000,1006
7.792000,722
7.796000,1774
7.800000,2812
7.804000,2302
7.808000,3588
7.812000,2303
7.816000,3847
7.820000,2303
7.824000,1031
7.828000,2303
7.832000,3091
7.836000,2559
7.840000,1558
7.844000,2559
7.848000,2854
7.852000,3071
7.856000,1085
7.860000,3327
7.864000,3930
7.868000,3839
7.872000,2420
7.876000,255
7.880000,2702
7.884000,767
7.888000,4020
7.892000,1279
7.896000,985
7.900000,1791
7.904000,3574
7.908000,2063
7.912000,16
7.916000,2304
7.920000,3361
7.924000,2560
7.928000,3630
7.932000,2816
7.936000,825
7.940000,2816
7.944000,1598
7.948000,2816
7.952000,1599
7.956000,2816
7.960000,1599
7.964000,2816
7.968000,3902
7.972000,2816
7.976000,2614
7.980000,2816
7.984000,2610
7.988000,2816
7.992000,1076
7.996000,2816
8.000000,2374
8.004000,3328
8.008000,2907
8.012000,3584
8.016000,2666
8.020000,3840
8.024000,3964
8.028000,0
8.032000,397
8.036000,0
8.040000,128
8.044000,3840
8.048000,626
8.052000,3584
8.056000,3426
8.060000,3328
8.064000,571
8.068000,2304
8.072000,1011
8.076000,1535
8.080000,1993
8.084000,1023
8.088000,2231
8.092000,1023
8.096000,939
8.100000,767
8.104000,171
8.108000,767
8.112000,168
8.116000,767
8.120000,682
8.124000,767
8.128000,2733
8.132000,1023
8.136000,181
8.140000,1023
8.144000,1981
8.148000,1023
8.152000,3266
8.156000,1279
8.160000,1225
8.164000,1279
8.168000,1998
8.172000,1279
8.176000,4052
8.180000,1535
8.184000,2014
8.188000,1535
8.192000,481
8.196000,1791
8.200000,2304
8.204000,2560
8.208000,862
8.212000,512
8.216000,2073
8.220000,273
8.224000,4081
8.228000,2849
8.232000,3934
8.236000,3874
8.240000,880
8.244000,3106
8.248000,1811
8.252000,1042
8.256000,2174
8.260000,2577
8.264000,2484
8.268000,3328
8.272000,2834
8.276000,2032
8.280000,220
8.284000,1023
8.288000,1409
8.292000,3327
8.296000,1571
8.300000,2031
8.304000,981
8.308000,1006
8.312000,2749
8.316000,1518
8.320000,1770
8.324000,2030
8.328000,1031
8.332000,2303
8.336000,1807
8.340000,2303
8.344000,3091
8.348000,2559
8.352000,1049
8.356000,2559
8.360000,33
8.364000,2815
8.368000,3376
8.372000,3071
8.376000,1088
8.380000,3327
8.384000,346
8.388000,3839
8.392000,3703
8.396000,255
8.400000,3478
8.404000,767
8.408000,4021
8.412000,1279
8.416000,985
8.420000,1791
8.424000,2041
8.428000,2063
8.432000,285
8.436000,2560
8.440000,817
8.444000,2816
8.448000,3647
8.452000,3072
8.456000,68
8.460000,3072
8.464000,72
8.468000,3072
8.472000,1097
8.476000,3072
8.480000,1612
8.484000,3072
8.488000,1614
8.492000,3072
8.496000,331
8.500000,3072
8.504000,2886
8.508000,3072
8.512000,3652
8.516000,3072
8.520000,1608
8.524000,3072
8.528000,3675
8.532000,3584
8.536000,2671
8.540000,3840
8.544000,3960
8.548000,0
8.552000,2455
8.556000,512
8.560000,1188
8.564000,256
8.568000,3986
8.572000,0
8.576000,2178
8.580000,0
8.584000,1404
8.588000,3584
8.592000,2643
8.596000,2816
8.600000,3346
8.604000,2032
8.608000,2022
8.612000,1535
8.616000,3289
8.620000,1535
8.624000,1743
8.628000,1279
8.632000,1230
8.636000,1279
8.640000,714
8.644000,1279
8.648000,1226
8.652000,1279
8.656000,3790
8.660000,1535
8.664000,2524
8.668000,1791
8.672000,484
8.676000,1791
8.680000,2283
8.684000,2047
8.688000,2286
8.692000,2047
8.696000,243
8.700000,2047
8.704000,504
8.708000,2047
8.712000,2560
8.716000,2048
8.720000,2567
8.724000,2304
8.728000,2858
8.732000,3328
8.736000,2710
8.740000,1792
8.744000,3686
8.748000,1297
8.752000,3373
8.756000,3618
8.760000,1933
8.764000,290
8.768000,3724
8.772000,3362
8.776000,3859
8.780000,1042
8.784000,2412
8.788000,2065
8.792000,3727
8.796000,2816
8.800000,2826
8.804000,2032
8.808000,1503
8.812000,1023
8.816000,3216
8.820000,3839
8.824000,3131
8.828000,2559
8.832000,2031
8.836000,1518
8.840000,1253
8.844000,2030
8.848000,2063
8.852000,2815
8.856000,37
8.860000,2815
8.864000,1323
8.868000,2815
8.872000,808
8.876000,2815
8.880000,3632
8.884000,3071
8.888000,2106
8.892000,3327
8.896000,3144
8.900000,3583
8.904000,348
8.908000,3839
8.912000,2932
8.916000,255
8.920000,1424
8.924000,511
8.928000,1963
8.932000,1023
8.936000,1743
8.940000,1535
8.944000,3056
8.948000,2063
8.952000,1298
8.956000,2304
8.960000,3626
8.964000,2816
8.968000,2366
8.972000,3072
8.976000,838
8.980000,3072
8.984000,2896
8.988000,3328
8.992000,85
8.996000,3328
9.000000,3672
9.004000,3328
9.008000,2901
9.012000,3328
9.016000,2899
9.020000,3328
9.024000,846
9.028000,3072
9.032000,329
9.036000,3072
9.040000,3140
9.044000,3072
9.048000,3403
9.052000,3328
9.056000,864
9.060000,3584
9.064000,3442
9.068000,3840
9.072000,380
9.076000,0
9.080000,1942
9.084000,256
9.088000,2465
9.092000,512
9.096000,412
9.100000,256
9.104000,3213
9.108000,0
9.112000,1404
9.116000,3584
9.120000,2385
9.124000,2816
9.128000,3346
9.132000,2032
9.136000,2531
9.140000,1535
9.144000,2506
9.148000,1279
9.152000,1983
9.156000,1023
9.160000,1473
9.164000,1023
9.168000,1469
9.172000,1023
9.176000,3519
9.180000,1279
9.184000,1225
9.188000,1279
9.192000,1999
9.196000,1279
9.200000,468
9.204000,1535
9.208000,2527
9.212000,1791
9.216000,228
9.220000,1791
9.224000,1769
9.228000,1791
9.232000,3569
9.236000,2047
9.240000,2806
9.244000,2063
9.248000,1287
9.252000,2048
9.256000,2332
9.260000,3072
9.264000,2690
9.268000,1536
9.272000,591
9.276000,785
9.280000,3853
9.284000,3106
9.288000,3949
9.292000,34
9.296000,2948
9.300000,3618
9.304000,1330
9.308000,1810
9.312000,4026
9.316000,3601
9.320000,2050
9.324000,769
9.328000,3463
9.332000,3840
9.336000,2392
9.340000,2560
9.344000,1490
9.348000,255
9.352000,1620
9.356000,2559
9.360000,3569
9.364000,1518
9.368000,3543
9.372000,1774
9.376000,3831
9.380000,2302
9.384000,3086
9.388000,2559
9.392000,795
9.396000,2559
9.400000,3606
9.404000,2559
9.408000,2331
9.412000,2815
9.416000,2088
9.420000,3071
9.424000,1331
9.428000,3071
9.432000,3914
9.436000,3583
9.440000,1889
9.444000,3839
9.448000,1406
9.452000,255
9.456000,922
9.460000,767
9.464000,1212
9.468000,1279
9.472000,988
9.476000,1791
9.480000,1792
9.484000,2048
9.488000,3356
9.492000,2560
9.496000,305
9.500000,2816
9.504000,2366
9.508000,3072
9.512000,1096
9.516000,3072
9.520000,1614
9.524000,3072
9.528000,2897
9.532000,3328
9.536000,1617
9.540000,3072
9.544000,844
9.548000,3072
9.552000,3145
9.556000,3072
9.560000,2371
9.564000,3072
9.568000,1857
9.572000,2816
9.576000,2367
9.580000,3072
9.584000,2121
9.588000,3328
9.592000,2905
9.596000,3584
9.600000,2925
9.604000,3840
9.608000,1407
9.612000,0
9.616000,1946
9.620000,256
9.624000,414
9.628000,256
9.632000,1170
9.636000,0
9.640000,2181
9.644000,0
9.648000,3448
9.652000,3584
9.656000,3912
9.660000,2560
9.664000,3599
9.668000,2032
9.672000,3049
9.676000,1791
9.680000,990
9.684000,1535
9.688000,3799
9.692000,1535
9.696000,3286
9.700000,1535
9.704000,2770
9.708000,1535
9.712000,4054
9.716000,1535
9.720000,987
9.724000,1535
9.728000,2014
9.732000,1535
9.736000,3043
9.740000,1791
9.744000,486
9.748000,1791
9.752000,1259
9.756000,1791
9.760000,2288
9.764000,2047
9.768000,3057
9.772000,2047
9.776000,245
9.780000,2047
9.784000,512
9.788000,2048
9.792000,287
9.796000,3072
9.800000,3474
9.804000,1792
9.808000,2407
9.812000,1297
9.816000,1055
9.820000,3106
9.824000,109
9.828000,3874
9.832000,606
9.836000,2594
9.840000,1769
9.844000,273
9.848000,3391
9.852000,1281
9.856000,102
9.860000,2304
9.864000,3827
9.868000,1791
9.872000,207
9.876000,767
9.880000,1398
9.884000,3327
9.888000,291
9.892000,2031
9.896000,727
9.900000,1262
9.904000,211
9.908000,1774
9.912000,506
9.916000,2302
9.920000,2831
9.924000,2559
9.928000,280
9.932000,2559
9.936000,25
9.940000,2559
9.944000,2332
9.948000,2815
9.952000,1320
9.956000,2815
9.960000,1845
9.964000,3071
9.968000,3916
9.972000,3583
9.976000,3687
9.980000,4095
9.984000,2180
9.988000,511
9.992000,1950
9.996000,767
10.000000,2497
10.004000,1535
10.008000,1247
10.012000,1791
10.016000,1280
10.020000,2048
10.024000,3352
10.028000,2560
10.032000,3631
10.036000,2816
10.040000,1591
10.044000,2816
10.048000,1855
10.052000,2816
10.056000,3137
10.060000,3072
10.064000,68
10.068000,3072
10.072000,3140
10.076000,3072
10.080000,2371
10.084000,3072
10.088000,318
10.092000,2816
10.096000,3127
10.100000,2816
10.104000,3890
10.108000,2816
10.112000,1603
10.116000,3072
10.120000,3419
10.124000,3584
10.128000,3949
10.132000,3840
10.136000,1154
10.140000,0
10.144000,3732
10.148000,256
10.152000,3215
10.156000,0
10.160000,2940
10.164000,3840
10.168000,2667
10.172000,3584
10.176000,3152
10.180000,2816
10.184000,2325
10.188000,2032
10.192000,4057
10.196000,1279
10.200000,3261
10.204000,1023
10.208000,941
10.212000,767
10.216000,685
10.220000,767
10.224000,3493
10.228000,767
10.232000,4005
10.236000,767
10.240000,935
10.244000,767
10.248000,3504
10.252000,1023
10.256000,183
10.260000,1023
10.264000,1210
10.268000,1023
10.272000,2749
10.276000,1279
10.280000,709
10.284000,1279
10.288000,1740
10.292000,1279
10.296000,3279
10.300000,1535
10.304000,4054
10.308000,1535
10.312000,3806
10.316000,1791
10.320000,246
10.324000,2319
10.328000,853
10.332000,512
10.336000,1044
10.340000,3857
10.344000,210
10.348000,2081
10.352000,1066
10.356000,2850
10.360000,2865
10.364000,2082
10.368000,455
10.372000,17
10.376000,1858
10.380000,1537
10.384000,406
10.388000,2816
10.392000,20
10.396000,2048
10.400000,2035
10.404000,1279
10.408000,2714
10.412000,3839
10.416000,2875
10.420000,2559
10.424000,1506
10.428000,1006
10.432000,3766
10.436000,1262
10.440000,2783
10.444000,2030
10.448000,2812
10.452000,2302
10.456000,3842
10.460000,2303
10.464000,1547
10.468000,2303
10.472000,1806
10.476000,2303
10.480000,788
10.484000,2559
10.488000,803
10.492000,2815
10.496000,3384
10.500000,3327
10.504000,1103
10.508000,3583
10.512000,361
10.516000,4095
10.520000,907
10.524000,511
10.528000,1965
10.532000,1023
10.536000,1231
10.540000,1535
10.544000,233
10.548000,2047
10.552000,3339
10.556000,2304
10.560000,3871
10.564000,2560
10.568000,2606
10.572000,2816
10.576000,1081
10.580000,2816
10.584000,1596
10.588000,2816
10.592000,1852
10.596000,2816
10.600000,3654
10.604000,3072
10.608000,1859
10.612000,2816
10.616000,3643
10.620000,2816
10.624000,3122
10.628000,2816
10.632000,3892
10.636000,2816
10.640000,3132
10.644000,3072
10.648000,1611
10.652000,3072
10.656000,336
10.660000,3328
10.664000,2149
10.668000,3840
10.672000,3450
10.676000,0
10.680000,1165
10.684000,0
10.688000,1157
10.692000,3840
10.696000,2163
10.700000,3840
10.704000,3437
10.708000,3584
10.712000,854
10.716000,2816
10.720000,1557
10.724000,1776
10.728000,2011
10.732000,1279
10.736000,2759
10.740000,1279
10.744000,2754
10.748000,1279
10.752000,1985
10.756000,1023
10.760000,1981
10.764000,1023
10.768000,2754
10.772000,1279
10.776000,3522
10.780000,1279
10.784000,1226
10.788000,1279
10.792000,2767
10.796000,1535
10.800000,471
10.804000,1535
10.808000,2011
10.812000,1535
10.816000,3299
10.820000,1791
10.824000,228
10.828000,1791
10.832000,1771
10.836000,1791
10.840000,3056
10.844000,2047
10.848000,3571
10.852000,2063
10.856000,1815
10.860000,2816
10.864000,3204
10.868000,1536
10.872000,1106
10.876000,785
10.880000,3085
10.884000,3106
10.888000,874
10.892000,3874
10.896000,1899
10.900000,2850
10.904000,3078
10.908000,1042
10.912000,3951
10.916000,2065
10.920000,1945
10.924000,2816
10.928000,3352
10.932000,2048
10.936000,993
10.940000,767
10.944000,1391
10.948000,3071
10.952000,1814
10.956000,1775
10.960000,2510
10.964000,1262
10.968000,2251
10.972000,1774
10.976000,3317
10.980000,2302
10.984000,1033
10.988000,2303
10.992000,1807
10.996000,2303
11.000000,2321
11.004000,2559
11.008000,3603
11.012000,2559
11.016000,2076
11.020000,2815
11.024000,2085
11.028000,3071
11.032000,3386
11.036000,3327
11.040000,1359
11.044000,3583
11.048000,1134
11.052000,4095
11.056000,1419
11.060000,511
11.064000,1453
11.068000,1023
11.072000,970
11.076000,1535
11.080000,2283
11.084000,2063
11.088000,3851
11.092000,2304
11.096000,289
11.100000,2560
11.104000,2350
11.108000,2816
11.112000,3636
11.116000,2816
11.120000,313
11.124000,2816
11.128000,827
11.132000,2816
11.136000,3899
11.140000,2816
11.144000,825
11.148000,2816
11.152000,3129
11.156000,2816
11.160000,3636
11.164000,2816
11.168000,310
11.172000,2816
11.176000,3647
11.180000,3072
11.184000,80
11.188000,3328
11.192000,608
11.196000,3584
11.200000,1907
11.204000,3840
11.208000,2697
11.212000,256
11.216000,3985
11.220000,0
11.224000,2684
11.228000,3840
11.232000,2666
11.236000,3584
11.240000,2901
11.244000,3072
11.248000,3879
11.252000,2048
11.256000,1251
11.260000,1279
11.264000,3261
11.268000,1023
11.272000,4011
11.276000,767
11.280000,3493
11.284000,767
11.288000,2725
11.292000,767
11.296000,2722
11.300000,767
11.304000,2978
11.308000,767
11.312000,2218
11.316000,1023
11.320000,3250
11.324000,1023
11.328000,1976
11.332000,1023
11.336000,4036
11.340000,1279
11.344000,1740
11.348000,1279
11.352000,2769
11.356000,1535
11.360000,1239
11.364000,1535
11.368000,3297
11.372000,1791
11.376000,1257
11.380000,1791
11.384000,758
11.388000,2063
11.392000,3369
11.396000,3584
11.400000,3771
11.404000,2576
11.408000,2453
11.412000,1809
11.416000,2093
11.420000,3362
11.424000,867
11.428000,3362
11.432000,306
11.436000,1810
11.440000,2740
11.444000,3601
11.448000,2815
11.452000,256
11.456000,50
11.460000,2032
11.464000,735
11.468000,1279
11.472000,936
11.476000,4095
11.480000,1359
11.484000,2815
11.488000,3079
11.492000,1775
11.496000,2254
11.500000,1518
11.504000,2527
11.508000,2030
11.512000,1538
11.516000,2303
11.520000,3603
11.524000,2559
11.528000,1051
11.532000,2559
11.536000,2336
11.540000,2815
11.544000,38
11.548000,2815
11.552000,2605
11.556000,3071
11.560000,59
11.564000,3327
11.568000,1364
11.572000,3583
11.576000,362
11.580000,4095
11.584000,137
11.588000,511
11.592000,1192
11.596000,1023
11.600000,972
11.604000,1535
11.608000,2281
11.612000,2063
11.616000,13
11.620000,2304
11.624000,287
11.628000,2560
11.632000,3119
11.636000,2816
11.640000,823
11.644000,2816
11.648000,1083
11.652000,2816
11.656000,1851
11.660000,2816
11.664000,1855
11.668000,2816
11.672000,830
11.676000,2816
11.680000,3895
11.684000,2816
11.688000,3639
11.692000,2816
11.696000,2354
11.700000,2816
11.704000,306
11.708000,2816
11.712000,1603
11.716000,3072
11.720000,1366
11.724000,3328
11.728000,2150
11.732000,3840
11.736000,3453
11.740000,0
11.744000,652
11.748000,0
11.752000,1927
11.756000,3840
11.760000,2936
11.764000,3840
11.768000,2671
11.772000,3584
11.776000,3152
11.780000,2816
11.784000,1556
11.788000,1776
11.792000,727
11.796000,1279
11.800000,193
11.804000,1023
11.808000,4023
11.812000,1023
11.816000,3255
11.820000,1023
11.824000,3506
11.828000,1023
11.832000,1980
11.836000,1023
11.840000,2751
11.844000,1279
11.848000,3266
11.852000,1279
11.856000,709
11.860000,1279
11.864000,3794
11.868000,1535
11.872000,4054
11.876000,1535
11.880000,983
11.884000,1535
11.888000,3809
11.892000,1791
11.896000,1001
11.900000,1791
11.904000,235
11.908000,1791
11.912000,2281
11.916000,2047
11.920000,3330
11.924000,2304
11.928000,321
11.932000,0
11.936000,4072
11.940000,3344
11.944000,188
11.948000,2081
11.952000,825
11.956000,3362
11.960000,3698
11.964000,3618
11.968000,2113
11.972000,2338
11.976000,980
11.980000,17
11.984000,1587
11.988000,1025
11.992000,2948
11.996000,3584
12.000000,2387
12.004000,2816
12.008000,752
12.012000,767
12.016000,2665
12.020000,3071
12.024000,3582
12.028000,1518
12.032000,193
12.036000,1262
12.040000,4055
12.044000,1774
12.048000,4081
12.052000,2030
12.056000,503
12.060000,2030
12.064000,2812
12.068000,2302
12.072000,1799
12.076000,2303
12.080000,3091
12.084000,2559
12.088000,1046
12.092000,2559
12.096000,41
12.100000,3071
12.104000,1347
12.108000,3327
12.112000,2647
12.116000,3839
12.120000,2159
12.124000,255
12.128000,2961
12.132000,767
12.136000,1968
12.140000,1023
12.144000,3282
12.148000,1791
12.152000,2291
12.156000,2063
12.160000,3082
12.164000,2304
12.168000,2588
12.172000,2560
12.176000,1577
12.180000,2560
12.184000,3636
12.188000,2816
12.192000,311
12.196000,2816
12.200000,3897
12.204000,2816
12.208000,3126
12.212000,2816
12.216000,3895
12.220000,2816
12.224000,2612
12.228000,2816
12.232000,1585
12.236000,2560
12.240000,1577
12.244000,2560
12.248000,818
12.252000,2816
12.256000,833
12.260000,3072
12.264000,80
12.268000,3328
12.272000,1890
12.276000,3584
12.280000,2172
12.284000,0
12.288000,3967
12.292000,3840
12.296000,623
12.300000,3584
12.304000,1637
12.308000,3328
12.312000,337
12.316000,2816
12.320000,2068
12.324000,2032
12.328000,4057
12.332000,1279
12.336000,3517
12.340000,1023
12.344000,944
12.348000,767
12.352000,170
12.356000,767
12.360000,4008
12.364000,767
12.368000,680
12.372000,767
12.376000,2735
12.380000,1023
12.384000,4021
12.388000,1023
12.392000,1208
12.396000,1023
12.400000,2751
12.404000,1279
12.408000,709
12.412000,1279
12.416000,2511
12.420000,1535
12.424000,470
12.428000,1535
12.432000,2012
12.436000,1535
12.440000,2014
12.444000,1535
12.448000,484
12.452000,1791
12.456000,1523
12.460000,2063
12.464000,1083
12.468000,3840
12.472000,2000
12.476000,2832
12.480000,1706
12.484000,1809
12.488000,823
12.492000,3362
12.496000,875
12.500000,3362
12.504000,1578
12.508000,1554
12.512000,1189
12.516000,3089
12.520000,2786
12.524000,3840
12.528000,2077
12.532000,2032
12.536000,1249
12.540000,1279
12.544000,426
12.548000,4095
12.552000,336
12.556000,2815
12.560000,514
12.564000,1519
12.568000,968
12.572000,1262
12.576000,480
12.580000,2030
12.584000,2313
12.588000,2559
12.592000,278
12.596000,2559
12.600000,1564
12.604000,2559
12.608000,2334
12.612000,2815
12.616000,806
12.620000,2815
12.624000,3630
12.628000,3071
12.632000,1090
12.636000,3327
12.640000,3157
12.644000,3839
12.648000,2931
12.652000,255
12.656000,2704
12.660000,767
12.664000,2738
12.668000,1279
12.672000,3026
12.676000,1791
12.680000,243
12.684000,2063
12.688000,1300
12.692000,2304
12.696000,1831
12.700000,2560
12.704000,1078
12.708000,2816
12.712000,67
12.716000,3072
12.720000,328
12.724000,3072
12.728000,843
12.732000,3072
12.736000,3657
12.740000,3072
12.744000,3142
12.748000,3072
12.752000,1601
12.756000,2816
12.760000,830
12.764000,2816
12.768000,825
12.772000,2816
12.776000,1089
12.780000,3072
12.784000,2905
12.788000,3584
12.792000,2923
12.796000,3840
12.800000,3965
12.804000,0
12.808000,402
12.812000,256
12.816000,3226
12.820000,256
12.824000,2697
12.828000,0
12.832000,2940
12.836000,3840
12.840000,2918
12.844000,3328
12.848000,57
12.852000,2304
12.856000,3833
12.860000,1791
12.864000,2521
